# Generated by get-clean-log.py ($Revision: 0.1$) on Tue February 20, 2007, at 09:48:14 PM 
# Authors: Alexandru Iosup and Mathieu Jan ({A.Iosup|M.Jan} at tudelft.nl)

# Format: JobID<TAB>StartTime<TAB>StopTime

106173	1102770000	-1
106175	1102923000	-1
106176	1102923000	-1
106177	1102923000	-1
106238	1102935600	-1
106239	1102935600	-1
106245	1102935600	-1
106248	1102935600	-1
106250	1102935600	-1
106253	1102935600	-1
106254	1102935600	-1
106255	1102935600	-1
106256	1102935600	-1
106257	1102935600	-1
106258	1102935600	-1
106260	1102935600	-1
106261	1102935600	-1
106262	1102935600	-1
106263	1102935600	-1
106264	1102935600	-1
106265	1102935600	-1
106266	1102935600	-1
106270	1102935600	-1
106271	1102935600	-1
106272	1102935600	-1
106274	1102935600	-1
106275	1102935600	-1
106276	1102935600	-1
106277	1102935600	-1
106278	1102935600	-1
106279	1102935600	-1
106281	1102935600	-1
106282	1102935600	-1
106283	1102935600	-1
106284	1102935600	-1
106285	1102935600	-1
106287	1102935600	-1
106289	1102935600	-1
106290	1102935600	-1
106292	1102935600	-1
106293	1102935600	-1
106295	1102935600	-1
106296	1102935600	-1
106297	1102935600	-1
106298	1102935600	-1
106299	1102935600	-1
106300	1102935600	-1
106301	1102935600	-1
106302	1102935600	-1
106303	1102935600	-1
106304	1102935600	-1
106305	1102935600	-1
106306	1102935600	-1
106307	1102935600	-1
106308	1102935600	-1
106309	1102935600	-1
106310	1102935600	-1
106311	1102935600	-1
106312	1102935600	-1
106314	1102935600	-1
106316	1102935600	-1
106317	1102935600	-1
106318	1102935600	-1
106319	1102935600	-1
106320	1102935600	-1
106321	1102935600	-1
106322	1102935600	-1
106324	1102935600	-1
106325	1102935600	-1
106326	1102935600	-1
106327	1102935600	-1
106328	1102935600	-1
106329	1102935600	-1
106330	1102935600	-1
106331	1102935600	-1
106332	1102935600	-1
106333	1102935600	-1
106334	1102935600	-1
106336	1102935600	-1
106337	1102935600	-1
106338	1102935600	-1
106340	1102935600	-1
106341	1102935600	-1
106343	1102935600	-1
106345	1102935600	-1
106346	1102935600	-1
106347	1102935600	-1
106348	1102935600	-1
106353	1102935600	-1
106357	1102935600	-1
106359	1102935600	-1
106360	1102935600	-1
106361	1102935600	-1
106362	1102935600	-1
106363	1102935600	-1
106364	1102935600	-1
106365	1102935600	-1
106370	1102935600	-1
106371	1102935600	-1
106372	1102935600	-1
106373	1102935600	-1
106374	1102935600	-1
106375	1102935600	-1
106376	1102935600	-1
106377	1102935600	-1
106378	1102935600	-1
106379	1102935600	-1
106380	1102935600	-1
106381	1102935600	-1
106382	1102935600	-1
106383	1102935600	-1
106384	1102935600	-1
106385	1102935600	-1
106386	1102948500	-1
106387	1102948500	-1
106388	1102948500	-1
106400	1102935600	-1
106404	1102935600	-1
106412	1102948500	-1
106413	1102948800	-1
106414	1102948800	-1
106415	1102948800	-1
106417	1102935600	-1
106418	1102935600	-1
106434	1102938000	-1
106443	1102938471	-1
106444	1102942363	1102985601
106483	1102940953	-1
106484	1102940960	-1
106485	1102942210	-1
106486	1102942260	-1
106487	1102942260	-1
106488	1102942500	-1
106489	1102942500	-1
106490	1102942800	-1
106491	1102942800	-1
106492	1102942800	-1
106493	1102942800	-1
106494	1102942800	-1
106495	1102942800	-1
106496	1102942800	-1
106497	1102942887	1102957304
106498	1102942853	1102957255
106502	1102942851	1102957253
106550	1102948200	-1
106551	1103094058	1103122860
106593	1103198575	1103216617
106594	1103184178	1103195010
106684	1103109000	-1
106685	1103109081	1103127215
106775	1103188500	-1
106777	1103188500	-1
106788	1103529810	1103531651
106815	1103299200	-1
106816	1103299200	-1
106817	1103299200	-1
106818	1103302800	-1
106819	1103302800	-1
106820	1103310000	-1
106821	1103310300	-1
106822	1103310600	-1
106823	1103310600	-1
106824	1103353200	-1
106825	1103353200	-1
106826	1103353200	-1
106827	1103356800	-1
106828	1103392800	-1
106829	1103389800	-1
106830	1103389800	-1
106831	1103389800	-1
106832	1103397000	-1
106833	1103397000	-1
106896	1103240352	-1
106897	1103240388	1103283590
106898	1103240454	1103283658
106903	1103272853	1103276455
106904	1103276458	1103298060
106993	1103544000	-1
107137	1104825600	-1
107138	1104825795	1104825830
107253	1103612400	-1
107254	1103612400	-1
107255	1103612400	-1
107256	1103612400	-1
107257	1103612400	-1
107258	1103612400	-1
107275	1103643600	-1
107280	1103619600	-1
107281	1103619600	-1
107282	1103619600	-1
107283	1103619600	-1
107284	1103619211	1103633629
107285	1103619196	1103619284
107286	1103619229	1103634831
107447	1103785249	1103806852
107448	1103729274	1103732877
107580	1104134400	-1
107581	1104221003	1104221015
107731	1104825621	1104832951
107961	1104994800	-1
107962	1104996307	1105039510
108169	1105344050	1105387307
108209	1105118515	-1
108210	1105118700	-1
108211	1105118890	-1
108212	1105119000	-1
108213	1105119300	-1
108216	1105119900	-1
113973	1106121600	-1
113974	1106121600	-1
113975	1106121600	-1
113978	1106118000	-1
113979	1106118000	-1
113982	1106380832	1106553675
114168	1106121600	-1
114169	1106121600	-1
114899	1106658000	-1
114900	1106658000	-1
114901	1106658069	1106722907
115023	1106985601	1107158436
127011	1107536508	1107752555
129358	1107530718	1107530771
129364	1107531619	1107535378
130692	1107781228	1107954071
130926	1107793909	1107793969
130928	1076151600	-1
130929	1107796365	1107796425
130931	1102921200	-1
130933	1107797266	-1
131011	1076310000	-1
131012	1076396400	-1
131013	1107932413	1107975618
131014	1108018810	1108062017
131038	1107864851	1107864851
131039	1107865075	1107865096
131040	1107865165	1107865356
131041	1107865306	1107865455
131047	1107868576	1107868655
131050	1107869467	1107869615
131051	1107856800	-1
131053	1107856800	-1
131054	1107869893	1107884966
131058	1107870848	1107870922
131059	1107856800	-1
131516	1107892813	1107896415
131531	1107893409	1107897010
131541	1107893662	1107897263
133347	1107949764	-1
133383	1107951196	1107954798
139225	1108141225	1108368062
140094	1108105218	1108108932
143960	1108112954	1108113999
144000	1108113380	1108113746
144708	1108278000	-1
147324	1108486814	1108490416
147325	1108486814	1108486817
147373	1108570219	1108588225
147430	1108605600	-1
147431	1108605600	-1
147432	1108605600	-1
147433	1108692000	-1
147434	1108638000	-1
147435	1108778418	1108864865
147436	1108864800	-1
147437	1108864800	-1
147441	1108710000	-1
147442	1108710000	-1
147443	1108710000	-1
147444	1108710000	-1
147445	1108519200	-1
147446	1108530000	-1
147447	1108530000	-1
147448	1108530000	-1
147449	1108702800	-1
147450	1108702800	-1
147451	1108702800	-1
147452	1108702800	-1
147453	1108702800	-1
147454	1108702800	-1
147455	1108702819	1108704233
147458	1108634425	1108638030
147653	1108951200	-1
147654	1108864800	-1
147656	1108864800	-1
147657	1108864800	-1
147658	1108864800	-1
